entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-01,2.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-06,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-08,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-15,2.51,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-05,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-15,2.53,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-01,2.53,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-02,2.52,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-03,2.53,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-05,2.52,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-15,2.52,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-09,2.48,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-15,2.54,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-04,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-05,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-07,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-01,2.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-10-01,2.03,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-10-03,1.91,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-10-09,1.9,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-10-18,1.95,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-11-01,1.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-11-13,1.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-11-14,1.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-11-15,1.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-01-02,1.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-03-03,1.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-03-12,1.25,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-04-01,0.05,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-10-23,0.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2020-11-19,0.09,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-01-04,0.12,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-01-07,0.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-01-29,0.1,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-02-25,0.06,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-04-01,0.03,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2021-09-30,0.05,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-04-01,0.31,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-09-15,2.31,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-09-22,3.05,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-11-23,3.81,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-12-01,3.86,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-12-15,4.36,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2022-12-20,4.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-03,4.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-09,4.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-12,4.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-13,4.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-19,4.35,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-23,4.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-01-31,4.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-02-07,4.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-02-09,4.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-02-28,4.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-03-16,4.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-03-23,4.89,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-03-24,4.91,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-04-25,4.85,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-04-28,4.87,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-05-11,5.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-05-16,5.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-05-25,5.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-06-01,5.19,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-06-02,5.19,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrGcfOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2023-06-08,5.12,Percent,seiche/OfrPreliminaryRelease,P1D
